item_id,price,shop_id,shop_title,skuurl,sold,title,totalSoldQuantity
520439205990,115.20,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520439205990,0,[按需印刷]轻质板壳结构设计的振动和声学基础,2
521147529762,27.70,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=521147529762,0,英语科技论文撰写与投稿（第二版）,0
560297360451,115.20,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=560297360451,0,[按需印刷]带熵博弈的局势分析学与计策理论(上册),4
529094322014,44.10,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=529094322014,2,[按需印刷]你不可不知的机械制图200个关键点,2
520681565755,134.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520681565755,0,神经生物学：从神经元到脑（原书第5版）,50
520447253443,31.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520447253443,1,审计学(第2版中国科学院规划教材)/会计学及财务管理系列/李兆华,54
560278640626,25.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=560278640626,1,空间解析几何-新版,1
520436311862,238.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520436311862,1,Lewin 基因X（中文版）,23
520534178123,21.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520534178123,0,"概率论与数理统计 刘舒强,金明爱 编 刘舒强#scln#金明爱",5
560283396650,97.20,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=560283396650,1,[按需印刷]纳米生物医药载体/纳米科学与技术,7
520441142289,45.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520441142289,0,泛函分析导论（英文版）,2
521139115102,36.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=521139115102,1,有机化学(普通高等教育十二五规划教材)/张凤秀,40
520531307122,22.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520531307122,0,"复变函数与积分变换 科学出版社 黄建雄,李康弟,钱道翠",1
520536724172,24.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520536724172,0,第1届国际中小学生数学能力检测（初中组）试题解答,0
521437967530,115.20,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=521437967530,1,[按需印刷]理论计算与模拟在光催化研究中的应用,12
534472592431,37.90,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=534472592431,2,统计与真理：怎样运用偶然性(美)C.R.劳,9
561196252400,14.20,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=561196252400,2,老年急危重症快速识别与处置,2
573344689587,66.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=573344689587,1,代数几何引论(第2版)/数学名著译丛,2
537201701331,118.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=537201701331,1,有机合成--策略与控制,11
521676756699,69.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=521676756699,2,生物力学-从基础到前沿  姜宗来，樊瑜波等,10
520436651287,101.90,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520436651287,0,在微软平台上实现SOA--基于.NET和Windows Azure(英文版)/服务计算技术丛书/Thomas Erl,1
520437469115,61.60,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520437469115,0,道路工程专论,0
547289020898,41.10,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=547289020898,1,病理学基础（内蒙版）  徐晓艳,4
567972109168,43.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=567972109168,1,"电磁场与电磁波基础(第二版) 路宏敏,赵**,朱满座",2
45644018448,96.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=45644018448,0,低温等离子体--等离子体的产生工艺问题及前景/现代物理基础丛书,3
520449262513,34.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520449262513,0,"机械设计(第二版) 科学出版社 孙志礼,闫玉涛,田万禄",33
520451356546,29.30,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520451356546,1,中级财务会计(第2版)/会计学及财务管理系列/侯雪筠,56
520446475974,33.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520446475974,0,生命科学的创新能力结构及其拓展与攀升  曾健 著,0
520532181160,27.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520532181160,0,企业管理信息系统(现代企业管理系列教材)/高波,159
520451652229,36.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520451652229,0,中国古代文学作品选(下) 科学出版社 王长华,3
575832285959,37.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=575832285959,1,生物化学与分子生物学习题集（第2版）,3
520449330420,29.30,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520449330420,3,化工原理习题精解(上)何潮洪浙江大学化学工程与生物工程学系教授,18
521414804145,19.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=521414804145,2,五官科护理学（第二版）（高职高专）,193
575687053964,78.20,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=575687053964,0,稳定同位素示踪技术与质谱分析在土壤、生态、环境研究中的应用,12
560283904194,88.20,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=560283904194,0,[按需印刷]人工鱼群算法及其应用/智能科学技术著作丛书,3
520444745226,72.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520444745226,0,[按需印刷]双时间尺度的马尔可夫系统的应用,0
520443232403,61.60,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520443232403,0,空间数据挖掘理论与应用（第二版）  李德仁，王树良，李德毅,8
520435567810,41.10,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520435567810,0,"人体大体形态学实验(局部解剖学分册)(第2版)  孙善全,张绍祥",1
520442496217,77.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520442496217,0,稀土化学导论/现代化学基础丛书/洪广言,2
520438837725,94.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520438837725,0,基于REST的SOA技术构建企业级方案的原则模式和约束/（美）Thomas Erl等著,1
521153645670,27.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=521153645670,0,高级新闻英语视听说（2）  权立宏,1
520437561615,33.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520437561615,1,"物理化学 科学出版社 崔黎丽,刘毅敏",5
520441246411,79.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520441246411,0,岩土与结构工程中不确定性问题及其分析方法,0
520438586615,29.90,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520438586615,0,"医学统计学计算机操作教程(第2版) 科学出版社 罗家洪,郭秀花",21
531572209050,37.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=531572209050,1,主板维修技能实训（第4版）,14
521438079524,214.20,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=521438079524,1,[按需印刷]西南岩溶石山地区重大环境地质问题及对策研究,2
520442196740,106.70,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520442196740,0,生态网络(导读版)(精)/生态前沿系列,0
520451456334,25.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520451456334,0,成本会计 科学出版社 朱朝晖,28
520532369113,24.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520532369113,0,高等数学（下册）,1
520536536185,28.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520536536185,1,财务管理(管理型财会人才培养系列教材),12
521138847642,27.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=521138847642,0,大学物理实验 科学出版社 吴俊林,0
531500065827,27.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=531500065827,1,"力学与理论力学习题解答(第二版)/杨维纮,秦敢",24
520440554817,36.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520440554817,0,量子迷宫:历史 理论 诠释 哲学,6
520536312390,61.20,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520536312390,0,[按需印刷]小学生作文困难诊断及构思策略的教学干预,2
568186552325,29.90,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=568186552325,1,药理学学习笔记,2
534141211583,38.70,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=534141211583,1,超算竞赛导引,8
520451312317,87.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520451312317,0,离散及组合数学（第五版）（影印版）  [美] 格里马迪 编,0
529108033855,26.10,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=529108033855,0,[按需印刷]心血管内科护理手册,6
586635089871,51.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=586635089871,1,人体的奥秘,1
520451368327,26.30,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520451368327,0,复变函数与积分变换同步学习指导(第二版)包革军,12
520451324440,26.30,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520451324440,0,线性代数与解析几何  赵礼峰，李雷，张爱华 等 编,0
546688827031,31.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=546688827031,1,土壤地理学（第二版）,35
520428403969,124.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520428403969,0,中医脾胃病学（第2版）,3
520451456224,27.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520451456224,0,生物地理学(全国普通高等教育师范类地理系列教材),0
584073652598,118.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=584073652598,1,能量转换材料与技术/王强,1
520437567736,37.90,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520437567736,0,泛函分析讲义,0
521147769474,116.90,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=521147769474,0,半导体科学与技术丛书 太阳能电池基础与应用 第2版 上册/朱美芳，熊绍珍,6
520525361747,77.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520525361747,0,知识系统论 李喜先 等,1
540302432610,43.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=540302432610,1,动物学,3
520436865669,41.30,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520436865669,0,电工技术全程辅导及实例详解,1
520436981421,36.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520436981421,0,实用电工电路现场接线图集,0
555154622608,36.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=555154622608,0,机电一体化技术-(第二版),1
579226550051,70.31,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=579226550051,1,肌肉与关节病痛/叶启彬,3
568405451415,71.20,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=568405451415,1,量子力学 卷Ⅰ （第五版）,3
45643958542,51.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=45643958542,0,遥感应用分析原理与方法(第二版) 赵英时 等 著,8
520451376201,96.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520451376201,0,数据库系统入门（第八版）（影印版）  C.J.Date 著,0
521407523855,31.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=521407523855,0,冒烟的耳朵和尖叫的牙齿 朱机译 科学出版社,5
520441058597,77.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520441058597,0,多元统计分析/大学数学科学丛书 张润楚 著,19
520429621259,150.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520429621259,0,中医湿病证治学(第3版)路志正,6
520520743784,118.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520520743784,0,普林斯顿数学指南（第二卷）,31
531597128039,27.90,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=531597128039,0,完全自游云南一本就GO(2011全新攻略版)/走遍中国/征途工作室,0
520528278427,31.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520528278427,0,微机原理与接口技术(第二版) 科学出版社 洪永强,1
45644134373,118.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=45644134373,0,微分几何入门与广义相对论（上册）(第二版),20
568406553784,44.30,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=568406553784,1,统计预测与决策,1
520526157132,39.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520526157132,0,大学应用物理 科学出版社 蒲利春 张雪峰,0
520443140538,143.10,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520443140538,0,[按需印刷]钱学森思维科学思想,5
520678027197,116.90,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520678027197,0,太阳电池基础与应用(第2版)(下册)/朱美芳，熊绍珍,4
568501506274,101.10,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=568501506274,1,中高温蓄热技术及应用,2
560504183759,36.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=560504183759,0,金融学(第三版)  李成,11
529274367050,70.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=529274367050,1,有机人名反应机理及应用（第四版）,187
520441594641,44.10,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520441594641,0,[按需印刷]跳时超宽带(TH-UWB)通信集成电路设计,0
520436889294,32.10,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520436889294,0,固定义齿修复工艺技术(第2版)/米新峰,0
520448214369,29.30,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520448214369,0,醋疗/中医优势治疗技术丛书 许凯霞,1
520528002011,42.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520528002011,0,方剂学 赵国平 编,71
521444298722,26.30,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=521444298722,1,线性代数  李林，李冬果 编,19
521447441897,88.20,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=521447441897,2,[按需印刷]矩阵论札记,17
540698560518,33.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=540698560518,0,"数值分析及实验(第二版)杜廷松,覃太贵",11
520438091476,30.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520438091476,0,最佳可能的世界：数学与命运,14
576138844594,36.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=576138844594,2,"医用高等数学学习指导/姚莉,罗亚玲,梁波",14
44947753064,38.70,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=44947753064,0,数学(它的内容方法和意义第3卷)/数学名著译丛,13
520437553329,212.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520437553329,0,网络世界再现生命学-中医学与现代生物行为学和系统学,0
520437625221,235.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520437625221,0,钱学森先生诞辰100周年纪念文集,0
521139099421,45.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=521139099421,0,复杂系统方法学与中医证候建模,0
520447273470,29.30,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520447273470,0,"数据库原理与应用 科学出版社 何泽恒,张庆华",0
520526121673,36.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520526121673,0,"生产运作管理(第三版) 马士华,崔南方,周水银,林勇",3
520531411086,22.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520531411086,0,生物化学 科学出版社 田余祥,0
521452360046,44.10,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=521452360046,2,[按需印刷]碱性锌/二氧化锰电池,5
560434158280,67.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=560434158280,0,[按需印刷] 振荡器的相位噪声与频率稳定度,21
520437469120,59.30,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520437469120,0,粒子群算法及其工业应用,6
520438747453,158.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520438747453,0,遗传学(附光盘基因和基因组分析第8版)/生命科学名著/(美)D.L.哈特尔等编著;杨明译,11
520439635932,101.10,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520439635932,0,从数学观点看物理世界——基本粒子与统一场理论/马天,4
520447653208,19.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520447653208,0,信号与系统复习及习题  张维玺,0
522208125054,73.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=522208125054,2,电极过程动力学导论(第三版) 查全性 等,17
586766806894,51.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=586766806894,1,达尔文的证据（修订版）,1
568227909387,33.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=568227909387,1,学数学，就这么简单！,3
548272167647,43.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=548272167647,0,"地理信息系统基础实验操作100例  汤国安,钱柯健 等 汤国安,钱柯健 等",7
531546646254,24.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=531546646254,0,网页设计三合一基础与项目实训——Dreamweaver CS5Flash CS5Photoshop CS5,0
520536468778,22.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520536468778,0,"全口义齿工艺技术 科学出版社 杜士民,黄呈森",0
520439734461,118.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520439734461,0,纳米科学与技术 面向2020年社会需求的纳米科技研究/（美）米黑尔·罗科等著；白春礼等译,2
45644046188,223.20,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=45644046188,0,[按需印刷]质子和重离子治疗及其装置,29
520439778312,54.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520439778312,0,京杭大运河沿线生态环境变迁,0
521147737288,48.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=521147737288,0,高等数学(上下册) 科学出版社 吴钦宽，孙福树,0
521147805279,29.25,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=521147805279,0,高中物理解题方法与技巧典例分析  熊天信 著,17
520436831237,124.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520436831237,0,国际科学技术前沿报告2015,0
44949513044,46.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=44949513044,0,有机合成切断法,76
521139619468,27.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=521139619468,0,"地理综合实践教程 科学出版社 杨胜天,黄大全,罗娅",0
520438645546,15.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520438645546,0,综合自然地理学(全国普通高等教育师范类地理系列教材)/葛京凤,1
520437165955,116.90,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520437165955,0,现代应用物理学丛书 第2版 薄膜结构X射线表征/麦振洪 等,3
536069508763,51.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=536069508763,1,普通化学和物理化学（法文版）（Chimie générale et chimie physique）  （法）雅芙·格维尔茨（Oceane Gewirtz),9
520527658256,36.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520527658256,0,基础物理实验 沈韩 著,1
520530839689,26.30,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520530839689,0,大学物理实验（第二版）  朱泉水，龚勇清 著,0
520435771498,29.90,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520435771498,0,"病原生物与免疫学基础(第三版)(中职) 科学出版社 张宝恩,皮至明",0
520438019411,93.20,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520438019411,0,TECTONICS OF THE SOUTH CHINA BLOCK(英文版)(精)/李正祥，陈汉林，李献华，章凤奇,2
520531271785,18.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520531271785,0,"实变函数(第三版) 周性伟,孙文昌",6
520445803516,24.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520445803516,0,七巧板/九连环和华容道/中国古典智力游戏三绝(修订版)好玩的数学,138
520442712262,29.30,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520442712262,0,综合自然地理学 科学出版社 罗怀良,0
520433520094,132.70,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520433520094,0,黄帝内经文献研究[修订版]/张灿玾,0
521151534164,85.30,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=521151534164,0,"周仲瑛临床经验精粹 吴勉华,周学平,中华中医药学会",1
45768030475,27.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=45768030475,0,计量经济学理论与实践-(第二版)/袁建文,0
520438123787,69.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520438123787,0,深入理解生态学 理论的本质与自然的理论(第二版)/(美)Steward T.A.Pickett等著;赵设等译,2
546625392823,97.20,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=546625392823,1,[按需印刷]概率论札记,2
546633364001,223.20,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=546633364001,1,[按需印刷]高血压科疾病诊疗规范(第3版)/高血压学科丛书,7
546614796487,59.90,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=546614796487,0,"生物化学与分子生物学(第4版)  钱晖,侯筱宇 钱晖,侯筱宇",9
564865771955,156.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=564865771955,1,哺乳动物学第六版（译）,6
520450936835,116.90,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520450936835,0,逻辑、认识论和方法论/（荷）约翰·范本特姆著；郭佳宏，刘奋荣译,0
520531499522,14.90,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520531499522,0,生物化学与分子生物学实验指导,0
520438623646,47.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520438623646,0,基因兴奋剂与竞技运动/杜宏武译,0
45029197618,77.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=45029197618,0,开源机器人操作系统-ROS,27
520441634551,142.20,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520441634551,0,植物生物学,22
520442623691,101.10,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520442623691,0,光学谐振腔与引力波探测(精)/光学与光子学丛书/方洪烈,2
520443164114,126.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520443164114,0,高等有机化学.反应与合成(第5版),11
573548495023,36.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=573548495023,1,老年医学（第二版）,1
564712545986,52.20,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=564712545986,2,[按需印刷] 智能聚类分析方法及其应用,4
520524499538,102.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520524499538,0,细胞世界（影印版）The World of the Cell（7e）,33
520533478471,28.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520533478471,0,畅通高效安全绿色——中国城市公共交通可持续发展重大问题解析,0
520447433532,21.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520447433532,0,大学生军事理论课教程 科学出版社 解文元，王延海,0
520677567956,106.70,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520677567956,0,碳纳米管石墨烯纤维及薄膜,8
520445443634,51.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520445443634,1,直来直去的微积分,32
521147717511,67.90,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=521147717511,0,"新生物学丛书 第二代测序信息处理/(美)布朗(Brown,S.M.)等编著;于军主译",26
520433116905,398.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520433116905,0,"临床超声心动图学（第三版）刘延玲,熊鉴然 科学出版社",13
529044091008,88.20,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=529044091008,0,[按需印刷]时间序列InSAR技术与应用,30
569723238734,134.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=569723238734,1,结构生物学：从原子到生命,1
45735415409,29.90,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=45735415409,0,医学微生物实验学（第4版）  黄敏,0
520534126004,28.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520534126004,1,量子力学教程(第三版) 曾谨言,33
520533782916,20.10,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520533782916,0,高等数学一元微积分学(21世纪大学数学创新教材普通高等教育十一五规划教材)  李书刚 等 著,5
520442960450,77.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520442960450,0,量子信息物理原理 张永德,4
575911483084,37.92,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=575911483084,0,"超声正常值测量备忘录（第2版）/杜起军,崔立刚",7
520441226274,69.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520441226274,0,日本科技创新态势分析报告/科技发展态势分析国别报告系列丛书/日本科技创新态势分析报告课题组,0
540708926283,31.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=540708926283,1,法学概论（第二版）  夏锦文,2
566200618633,37.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=566200618633,1,"基础化学(案例版,第3版) 席晓岚,任群翔",29
573164646266,36.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=573164646266,1,"交通警察执勤执法实训教程  周定平,张雪梅",1
560432430828,142.20,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=560432430828,1,[按需印刷]苔藓植物对环境的指示及响应,2
564995926216,18.75,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=564995926216,1,量子力学教程习题剖析 孙婷雅,3
584411470528,73.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=584411470528,0,ADAMS/View参数化设计技术与机械工程实践应用,1
520436665564,36.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520436665564,0,"病理学(第三版)(高职高专) 科学出版社 任玉波,丁运良",0
536069736851,53.70,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=536069736851,1,运筹与管理科学丛书 26 排队博弈论基础/王金亭,5
520820005270,47.20,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520820005270,0,心血管内科疾病诊疗指南（第3版）,8
520532541339,21.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520532541339,0,环境科学概论  仝川 编,0
520439378944,39.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520439378944,0,基于傅里叶级数的单相有源电力滤波器谐波电流检测方法,4
520447609226,27.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520447609226,1,中小企业战略管理 彭碧玉,208
520740504614,51.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520740504614,0,系统解剖学 科学出版社 康健,0
520439086988,45.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520439086988,0,道教科技思想史料举要——以《道藏》为中心的考察,0
520448480784,77.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520448480784,0,"反应扩散方程引论(第2版)/现代数学基础丛书/叶其孝,李正元,王明新,吴雅萍",0
45612275594,70.30,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=45612275594,0,土体气压劈裂原理与工程应用,0
